M1:gmoverid (L=1.00e-07) X,M1:gmoverid (L=1.00e-07) Y,M1:gmoverid (L=2.00e-07) X,M1:gmoverid (L=2.00e-07) Y,M1:gmoverid (L=3.00e-07) X,M1:gmoverid (L=3.00e-07) Y,M1:gmoverid (L=4.00e-07) X,M1:gmoverid (L=4.00e-07) Y,M1:gmoverid (L=5.00e-07) X,M1:gmoverid (L=5.00e-07) Y,M1:gmoverid (L=6.00e-07) X,M1:gmoverid (L=6.00e-07) Y,M1:gmoverid (L=7.00e-07) X,M1:gmoverid (L=7.00e-07) Y,M1:gmoverid (L=8.00e-07) X,M1:gmoverid (L=8.00e-07) Y,M1:gmoverid (L=9.00e-07) X,M1:gmoverid (L=9.00e-07) Y,M1:gmoverid (L=1.00e-06) X,M1:gmoverid (L=1.00e-06) Y
0.6980000000000003,7.780410274306442,0.6980000000000003,7.819392310767733,0.6980000000000003,7.7333985599583,0.6980000000000003,7.644283430958152,0.6980000000000003,7.558878092598887,0.6980000000000003,7.481295960250065,0.6980000000000003,7.412354527724527,0.6980000000000003,7.351532576988854,0.6980000000000003,7.297892889248233,0.6980000000000003,7.250453225611582
0.6990000000000003,7.750585039989114,0.6990000000000003,7.790746516442894,0.6990000000000003,7.706061310352594,0.6990000000000003,7.617976137601643,0.6990000000000003,7.533340978587653,0.6990000000000003,7.456350189010791,0.6990000000000003,7.387876113884027,0.6990000000000003,7.327433026142772,0.6990000000000003,7.274107061898739,0.6990000000000003,7.226931813234761
0.7000000000000003,7.720893985552222,0.7000000000000003,7.762226483388085,0.7000000000000003,7.678845967100661,0.7000000000000003,7.591787953016416,0.7000000000000003,7.507920634289766,0.7000000000000003,7.431519256713176,0.7000000000000003,7.363510924754435,0.7000000000000003,7.303445330405475,0.7000000000000003,7.250431912208677,0.7000000000000003,7.203520054724209
0.7010000000000003,7.691336771604744,0.7010000000000003,7.733831922771331,0.7010000000000003,7.651752165785408,0.7010000000000003,7.565718455593287,0.7010000000000003,7.482616607264426,0.7010000000000003,7.406802692688499,0.7010000000000003,7.339258478181802,0.7010000000000003,7.279569000047637,0.7010000000000003,7.226866945282874,0.7010000000000003,7.180217451575324
0.7020000000000003,7.661913055264879,0.7020000000000003,7.705562540364385,0.7020000000000003,7.624779538004812,0.7020000000000003,7.539767221058921,0.7020000000000003,7.457428443228099,0.7020000000000003,7.382200024983772,0.7020000000000003,7.31511829113103,0.7020000000000003,7.255803544763132,0.7020000000000003,7.203411665886726,0.7020000000000003,7.157023505134266
0.7030000000000003,7.632622490179984,0.7030000000000003,7.67741803663404,0.7030000000000003,7.597927711462733,0.7030000000000003,7.513933822554703,0.7030000000000003,7.432355686125043,0.7030000000000003,7.357710780425732,0.7030000000000003,7.291089879745089,0.7030000000000003,7.232148473724186,0.7030000000000003,7.180065578498217,0.7030000000000003,7.133937716647178
0.7040000000000003,7.603464726548649,0.7040000000000003,7.649398106834178,0.7040000000000003,7.571196310059857,0.7040000000000003,7.488217830715406,0.7040000000000003,7.407397878196999,0.7040000000000003,7.33333448468407,0.7040000000000003,7.267172759403254,0.7040000000000003,7.208603295635903,0.7040000000000003,7.156828187359103,0.7040000000000003,7.110959587308979
0.7050000000000003,7.574439411144956,0.7050000000000003,7.621502441098031,0.7050000000000003,7.544584953984097,0.7050000000000003,7.462618813747092,0.7050000000000003,7.382554560052386,0.7050000000000003,7.309070662334138,0.7050000000000003,7.243366444778823,0.7050000000000003,7.185167518789835,0.7050000000000003,7.133698996525617,0.7050000000000003,7.088088618311114
0.7060000000000003,7.54554618734497,0.7060000000000003,7.593730724531186,0.7060000000000003,7.518093259800819,0.7060000000000003,7.437136337504577,0.7060000000000003,7.357825270734748,0.7060000000000003,7.284918836918944,0.7060000000000003,7.219670449896074,0.7060000000000003,7.161840651117093,0.7060000000000003,7.110677509918061,0.7060000000000003,7.065324310888765
0.7070000000000003,7.516784695155225,0.7070000000000003,7.566082637304866,0.7070000000000003,7.491720840542777,0.7070000000000003,7.411769965568531,0.7070000000000003,7.33320954779082,0.7070000000000003,7.260878531010315,0.7070000000000003,7.19608428818644,0.7070000000000003,7.138622200240556,0.7070000000000003,7.087763231369967,0.7070000000000003,7.04266616636727
0.7080000000000003,7.488154571242909,0.7080000000000003,7.538557854749403,0.7080000000000003,7.465467305799613,0.7080000000000003,7.386519259321596,0.7080000000000003,7.308706927337526,0.7080000000000003,7.236949266269487,0.7080000000000003,7.172607472544024,0.7080000000000003,7.115511673526361,0.7080000000000003,7.064955664676472,0.7080000000000003,7.020113686207868
0.7090000000000003,7.459655448968196,0.7090000000000003,7.511156047448171,0.7090000000000003,7.439332261806928,0.7090000000000003,7.361383778024354,0.7090000000000003,7.284316944128617,0.7090000000000003,7.213130563506917,0.7090000000000003,7.149239515380347,0.7090000000000003,7.09250857813475,0.7090000000000003,7.042254313641722,0.7090000000000003,6.997666372052462
0.7100000000000003,7.431286958418148,0.7100000000000003,7.483876881331468,0.7100000000000003,7.413315311535065,0.7100000000000003,7.336363078890312,0.7100000000000003,7.260039131620387,0.7100000000000003,7.189421942741358,0.7100000000000003,7.125979928678272,0.7100000000000003,7.069612421069968,0.7100000000000003,7.01965868212581,0.7100000000000003,6.975323725767963
0.7110000000000003,7.40304872644245,0.7110000000000003,7.456720017770689,0.7110000000000003,7.387416054777163,0.7110000000000003,7.311456717160417,0.7110000000000003,7.235873022036894,0.7110000000000003,7.165822923258167,0.7110000000000003,7.102828224045235,0.7110000000000003,7.046822709229575,0.7110000000000003,6.997168274090763,0.7110000000000003,6.953085249489588
0.7120000000000003,7.374940376690691,0.7120000000000003,7.429685113672562,0.7120000000000003,7.361634088236958,0.7120000000000003,7.28666424617688,0.7120000000000003,7.211818146434164,0.7120000000000003,7.142333023666833,0.7120000000000003,7.079783912765786,0.7120000000000003,7.0241389494529,0.7120000000000003,6.974782593645823,0.7120000000000003,6.930950445663601
0.7130000000000003,7.34696152965117,0.7130000000000003,7.402771821573209,0.7130000000000003,7.335969005615731,0.7130000000000003,7.261985217456231,0.7130000000000003,7.18787403476388,0.7130000000000003,7.118951761957825,0.7130000000000003,7.056846505853193,0.7130000000000003,7.001560648568732,0.7130000000000003,6.952501145092008,0.7130000000000003,6.908918817089218
0.7140000000000003,7.319111802691268,0.7140000000000003,7.375979789732399,0.7140000000000003,7.310420397699023,0.7140000000000003,7.23741918076176,0.7140000000000003,7.16404021593621,0.7140000000000003,7.095678655558608,0.7140000000000003,7.034015514100352,0.7140000000000003,6.9790873134423,0.7140000000000003,6.930323432965841,0.7140000000000003,6.886989866959762
0.7150000000000003,7.291390810099088,0.7150000000000003,7.349308662227547,0.7150000000000003,7.28498785244252,0.7150000000000003,7.212965684175179,0.7150000000000003,7.140316217881881,0.7150000000000003,7.072513221388792,0.7150000000000003,7.011290448129885,0.7150000000000003,6.956718451021376,0.7150000000000003,6.908248962082342,0.7150000000000003,6.865163098903055
0.7160000000000003,7.263798163126668,0.7160000000000003,7.322758079047641,0.7160000000000003,7.259670955057288,0.7160000000000003,7.188624274167451,0.7160000000000003,7.116701567613414,0.7160000000000003,7.049454975914707,0.7160000000000003,6.988670818443537,0.7160000000000003,6.934453568381664,0.7160000000000003,6.886277237577281,0.7160000000000003,6.843438017021062
0.7170000000000003,7.236333470034089,0.7170000000000003,7.296327676186933,0.7170000000000003,7.234469288094441,0.7170000000000003,7.164394495669121,0.7170000000000003,7.093195791285718,0.7170000000000003,7.026503435202884,0.7170000000000003,6.966156135470754,0.7170000000000003,6.912292172771449,0.7170000000000003,6.864407764948568,0.7170000000000003,6.821814125928789
0.7180000000000003,7.208996336135076,0.7180000000000003,7.270017085738351,0.7180000000000003,7.209382431529143,0.7180000000000003,7.14027589213953,0.7180000000000003,7.069798414255684,0.7180000000000003,7.003658114973055,0.7180000000000003,6.943745909616256,0.7180000000000003,6.890233771655346,0.7180000000000003,6.842640050097051,0.7180000000000003,6.800290930792467
0.7190000000000003,7.181786363843649,0.7190000000000003,7.243825935986764,0.7190000000000003,7.184409962843772,0.7190000000000003,7.116268005635527,0.7190000000000003,7.046508961141127,0.7190000000000003,6.980918530650093,0.7190000000000003,6.921439651307152,0.7190000000000003,6.868277872757408,0.7190000000000003,6.820973599366375,0.7190000000000003,6.778867937366847
0.7200000000000003,7.154703152721793,0.7200000000000003,7.217753851501765,0.7200000000000003,7.159551457110384,0.7200000000000003,7.092370376879154,0.7200000000000003,7.023326955878811,0.7200000000000003,6.958284197415235,0.7200000000000003,6.89923687103911,0.7200000000000003,6.846423984103351,0.7200000000000003,6.79940791958207,0.7200000000000003,6.757544652031962
0.7210000000000003,7.127746299528193,0.7210000000000003,7.191800453230173,0.7210000000000003,7.134806487072556,0.7210000000000003,7.068582545324659,0.7210000000000003,7.000251921781827,0.7210000000000003,6.935754630256588,0.7210000000000003,6.877137079421571,0.7210000000000003,6.824671614061975,0.7210000000000003,6.777942518090127,0.7210000000000003,6.736320581828876
0.7220000000000003,7.100915398267705,0.7220000000000003,7.165965358588073,0.7220000000000003,7.110174623226315,0.7220000000000003,7.044904049224754,0.7220000000000003,6.97728338159579,0.7220000000000003,6.913329344018599,0.7220000000000003,6.855139787222446,0.7220000000000003,6.80302027138598,0.7220000000000003,6.756576902794442,0.7220000000000003,6.715195234494957
0.7230000000000003,7.074210040242062,0.7230000000000003,7.14024818155245,0.7230000000000003,7.085655433900228,0.7230000000000003,7.021334425695661,0.7230000000000003,6.954420857554605,0.7230000000000003,6.891007853450904,0.7230000000000003,6.83324450541184,0.7230000000000003,6.781469465251774,0.7230000000000003,6.735310582193805,0.7230000000000003,6.694168118498147
0.7240000000000003,7.047629814101105,0.7240000000000003,7.114648532752295,0.7240000000000003,7.061248485334803,0.7240000000000003,6.997873210781865,0.7240000000000003,6.931663871435127,0.7240000000000003,6.868789673256237,0.7240000000000003,6.811450745204959,0.7240000000000003,6.760018705298627,0.7240000000000003,6.714143065417974,0.7240000000000003,6.673238743070725
0.7250000000000003,7.021174305894884,0.7250000000000003,7.089166019559229,0.7250000000000003,7.036953341761055,0.7250000000000003,6.974519939519548,0.7250000000000003,6.909011944611063,0.7250000000000003,6.846674318137664,0.7250000000000003,6.789758018104373,0.7250000000000003,6.738667501667121,0.7250000000000003,6.693073862263005,0.7250000000000003,6.652406618242173
0.7260000000000003,6.994843099126393,0.7260000000000003,7.063800246177595,0.7260000000000003,7.012769565478117,0.7260000000000003,6.951274145999387,0.7260000000000003,6.886464598106079,0.7260000000000003,6.824661302844753,0.7260000000000003,6.768165835941253,0.7260000000000003,6.717415365036539,0.7260000000000003,6.672102483225874,0.7260000000000003,6.631671254871401
0.7270000000000003,6.968635774805027,0.7270000000000003,7.038550813733892,0.7270000000000003,6.988696716930128,0.7270000000000003,6.928135363428453,0.7270000000000003,6.864021352645884,0.7270000000000003,6.802750142219177,0.7270000000000003,6.746673710916045,0.7270000000000003,6.696261806661942,0.7270000000000003,6.651228439538378,0.7270000000000003,6.61103216467817
0.7280000000000003,6.942551911500657,0.7280000000000003,7.013417320365622,0.7280000000000003,6.964734354782026,0.7280000000000003,6.905103124191164,0.7280000000000003,6.841681728709758,0.7280000000000003,6.780940351239234,0.7280000000000003,6.725281155638198,0.7280000000000003,6.67520633840994,0.7280000000000003,6.630451243200143,0.7280000000000003,6.59048886027384
0.7290000000000003,6.916591085398117,0.7290000000000003,6.988399361309627,0.7290000000000003,6.940882035994743,0.7290000000000003,6.882176959909457,0.7290000000000003,6.819445246580883,0.7290000000000003,6.759231445063892,0.7290000000000003,6.703987683165159,0.7290000000000003,6.654248472794208,0.7290000000000003,6.609770407011092,0.7290000000000003,6.57004085519138
0.7300000000000003,6.890752870352311,0.7300000000000003,6.963496528989443,0.7300000000000003,6.917139315899315,0.7300000000000003,6.859356401502069,0.7300000000000003,6.797311426396102,0.7300000000000003,6.737622939075625,0.7300000000000003,6.682792807040491,0.7300000000000003,6.633387723009841,0.7300000000000003,6.589185444602951,0.7300000000000003,6.549687663914656
0.7310000000000003,6.86503683794369,0.7310000000000003,6.938708413102375,0.7310000000000003,6.893505748270075,0.7310000000000003,6.836640979242757,0.7310000000000003,6.775279788194664,0.7310000000000003,6.716114348922704,0.7310000000000003,6.661696041331396,0.7310000000000003,6.612623602967115,0.7310000000000003,6.568695870470295,0.7310000000000003,6.529428801907054
0.7320000000000003,6.839442557534147,0.7320000000000003,6.914034600705468,0.7320000000000003,6.869980885397098,0.7320000000000003,6.814030222817935,0.7320000000000003,6.753349851966145,0.7320000000000003,6.694705190560527,0.7320000000000003,6.640696900665196,0.7320000000000003,6.591955627324598,0.7320000000000003,6.548301200000564,0.7320000000000003,6.509263785639248
0.7330000000000003,6.813969596323243,0.7330000000000003,6.889474676300947,0.7330000000000003,6.846564278157433,0.7330000000000003,6.791523661383048,0.7330000000000003,6.731521137697586,0.7330000000000003,6.673394980292257,0.7330000000000003,6.619794900265299,0.7330000000000003,6.571383311521257,0.7330000000000003,6.528000949503553,0.7330000000000003,6.489192132616531
0.7340000000000003,6.788617519404765,0.7340000000000003,6.865028221920929,0.7340000000000003,6.823255476085703,0.7340000000000003,6.769120823618441,0.7340000000000003,6.709793165419629,0.7340000000000003,6.652183234808508,0.7340000000000003,6.598989555986117,0.7340000000000003,6.550906171808076,0.7340000000000003,6.507794636240158,0.7340000000000003,6.469213361405147
0.7350000000000003,6.763385889823478,0.7350000000000003,6.840694817211155,0.7350000000000003,6.800054027443563,0.7350000000000003,6.74682123778395,0.7350000000000003,6.688165455252013,0.7350000000000003,6.631069471226262,0.7350000000000003,6.578280384347472,0.7350000000000003,6.530523725278742,0.7350000000000003,6.48768177845032,0.7350000000000003,6.449326991658172
0.7360000000000003,6.738274268632228,0.7360000000000003,6.816474039514127,0.7360000000000003,6.776959479288238,0.7360000000000003,6.724624431772932,0.7360000000000003,6.666637527448027,0.7360000000000003,6.610053207127121,0.7360000000000003,6.557666902567983,0.7360000000000003,6.510235489899681,0.7360000000000003,6.46766189538039,0.7360000000000003,6.429532544140566
0.7370000000000003,6.713282214949034,0.7370000000000003,6.792365463951257,0.7370000000000003,6.753971377540224,0.7370000000000003,6.70252993316508,0.7370000000000003,6.645208902438151,0.7370000000000003,6.589133960594491,0.7370000000000003,6.53714862859792,0.7370000000000003,6.490040984539317,0.7370000000000003,6.447734507309635,0.7370000000000003,6.409829540753577
0.7380000000000003,6.688409286014366,0.7380000000000003,6.768368663504256,0.7380000000000003,6.73108926704989,0.7380000000000003,6.680537269278646,0.7380000000000003,6.623879100872984,0.7380000000000003,6.568311250250216,0.7380000000000003,6.516725081151133,0.7380000000000003,6.469939728996692,0.7380000000000003,6.427899135576136,0.7380000000000003,6.390217504558525
0.7390000000000003,6.663655037248753,0.7390000000000003,6.744483209095717,0.7390000000000003,6.708312691663121,0.7390000000000003,6.658645967221506,0.7390000000000003,6.602647643665122,0.7390000000000003,6.54758459529023,0.7390000000000003,6.496395779736271,0.7390000000000003,6.44993124402925,0.7390000000000003,6.40815530260205,0.7390000000000003,6.370695959799906
0.7400000000000003,6.639019022309977,0.7400000000000003,6.720708669668689,0.7400000000000003,6.685641194286122,0.7400000000000003,6.636855553941461,0.7400000000000003,6.581514052030415,0.7400000000000003,6.526953515519587,0.7400000000000003,6.476160244687249,0.7400000000000003,6.430015051379972,0.7400000000000003,6.388502531918043,0.7400000000000003,6.351264431927711
0.7410000000000003,6.614500793150779,0.7410000000000003,6.697044612265537,0.7410000000000003,6.663074316949172,0.7410000000000003,6.615165556275673,0.7410000000000003,6.560477847528175,0.7410000000000003,6.506417531386521,0.7410000000000003,6.456017997193075,0.7410000000000003,6.410190673803814,0.7410000000000003,6.368940348187151,0.7410000000000003,6.331922447619246
0.7420000000000003,6.590099900076239,0.7420000000000003,6.673490602105729,0.7420000000000003,6.640611600869351,0.7420000000000003,6.593575500999012,0.7420000000000003,6.539538552100715,0.7420000000000003,6.485976164015891,0.7420000000000003,6.435968559326679,0.7420000000000003,6.39045763509329,0.7420000000000003,6.349468277227878,0.7420000000000003,6.312669534800231
0.7430000000000003,6.565815891801171,0.7430000000000003,6.650046202662856,0.7430000000000003,6.618252586512346,0.7430000000000003,6.572084914871819,0.7430000000000003,6.518695688111969,0.7430000000000003,6.465628935241668,0.7430000000000003,6.416011454073275,0.7430000000000003,6.370815460103629,0.7430000000000003,6.330085846036771,0.7430000000000003,6.293505222665274
0.7440000000000003,6.541648315507572,0.7440000000000003,6.626710975740616,0.7440000000000003,6.595996813653374,0.7440000000000003,6.550693324686429,0.7440000000000003,6.497948778385322,0.7440000000000003,6.445375367638927,0.7440000000000003,6.39614620535787,0.7440000000000003,6.351263674777022,0.7440000000000003,6.310792582810119,0.7440000000000003,6.274429041697665
0.7450000000000003,6.517596716901731,0.7450000000000003,6.603484481548035,0.7450000000000003,6.57384382143694,0.7450000000000003,6.529400257313145,0.7450000000000003,6.477297346240602,0.7450000000000003,6.425214984554705,0.7450000000000003,6.376372338072052,0.7450000000000003,6.331801806166177,0.7450000000000003,6.291588016965203,0.7450000000000003,6.255440523688597
0.7460000000000003,6.493660640271416,0.7460000000000003,6.580366278773529,0.7460000000000003,6.551793148435777,0.7460000000000003,6.508205239745011,0.7460000000000003,6.456740915530292,0.7460000000000003,6.405147310138422,0.7460000000000003,6.35668937810004,0.7460000000000003,6.312429382457362,0.7460000000000003,6.272471679160735,0.7460000000000003,6.236539201755702
0.7470000000000003,6.469839628542702,0.7470000000000003,6.557355924658192,0.7470000000000003,6.529844332708745,0.7470000000000003,6.487107799141974,0.7470000000000003,6.436279010674829,0.7470000000000003,6.385171869371369,0.7470000000000003,6.337096852344092,0.7470000000000003,6.293145932992594,0.7470000000000003,6.253443101316789,0.7470000000000003,6.21772461036109
0.7480000000000003,6.446133223336761,0.7480000000000003,6.534452975068058,0.7480000000000003,6.507996911857812,0.7480000000000003,6.466107462873976,0.7480000000000003,6.415911156697299,0.7480000000000003,6.365288188095489,0.7480000000000003,6.317594288749182,0.7480000000000003,6.273950988291285,0.7480000000000003,6.234501816633959,0.7480000000000003,6.198996285328554
0.7490000000000003,6.422540965026329,0.7490000000000003,6.511656984565468,0.7490000000000003,6.48625042308392,0.7490000000000003,6.445203758563362,0.7490000000000003,6.395636879257069,0.7490000000000003,6.345495793041427,0.7490000000000003,6.298181216326892,0.7490000000000003,6.254844080071112,0.7490000000000003,6.215647359611981,0.7490000000000003,6.180353763860423
0.7500000000000003,6.399062392791927,0.7500000000000003,6.488967506479315,0.7500000000000003,6.464604403242112,0.7500000000000003,6.424396214126139,0.7500000000000003,6.375455704682839,0.7500000000000003,6.325794211855807,0.7500000000000003,6.278857165178809,0.7500000000000003,6.235824741268393,0.7500000000000003,6.196879266067732,0.7500000000000003,6.161796584553652
0.7510000000000003,6.375697044677842,0.7510000000000003,6.466384092974461,0.7510000000000003,6.443058388895506,0.7510000000000003,6.403684357812724,0.7510000000000003,6.355367160004864,0.7510000000000003,6.30618297312787,0.7510000000000003,6.259621666518965,0.7510000000000003,6.216892506057583,0.7510000000000003,6.17819707315252,0.7510000000000003,6.143324287415349
0.7520000000000003,6.352444457647756,0.7520000000000003,6.443906295120203,0.7520000000000003,6.421611916368339,0.7520000000000003,6.383067718247547,0.7520000000000003,6.335370772986233,0.7520000000000003,6.286661606415231,0.7520000000000003,6.240474252695874,0.7520000000000003,6.198046909870402,0.7520000000000003,6.159600319368915,0.7520000000000003,6.124936413877806
0.7530000000000003,6.329304167640161,0.7530000000000003,6.421533662957625,0.7530000000000003,6.400264521798166,0.7530000000000003,6.362545824467922,0.7530000000000003,6.315466072153651,0.7530000000000003,6.267229642269031,0.7530000000000003,6.221414457213635,0.7530000000000003,6.179287489414081,0.7530000000000003,6.141088544586742,0.7530000000000003,6.106632506812803
0.7540000000000003,6.306275709623171,0.7540000000000003,6.399265745566074,0.7540000000000003,6.379015741187016,0.7540000000000003,6.342118205962158,0.7540000000000003,6.295652586827164,0.7540000000000003,6.247886612258429,0.7540000000000003,6.202441814752635,0.7540000000000003,6.160613782689138,0.7540000000000003,6.122661290058785,0.7540000000000003,6.088412110545441
0.7550000000000003,6.283358617649417,0.7550000000000003,6.377102091128549,0.7550000000000003,6.35786511045146,0.7550000000000003,6.321784392706549,0.7550000000000003,6.275929847149369,0.7550000000000003,6.228632048994181,0.7550000000000003,6.183555861189382,0.7550000000000003,6.14202532900643,0.7550000000000003,6.10431809843563,0.7550000000000003,6.070274770867446
0.7560000000000003,6.260552424910006,0.7560000000000003,6.355042246996256,0.7560000000000003,6.336812165472101,0.7560000000000003,6.301543915201959,0.7560000000000003,6.256297384113645,0.7560000000000003,6.209465486151769,0.7560000000000003,6.16475613361573,0.7560000000000003,6.123521669003694,0.7560000000000003,6.086058513780054,0.7560000000000003,6.052220035049793
0.7570000000000003,6.237856663788535,0.7570000000000003,6.333085759752109,0.7570000000000003,6.315856442141733,0.7570000000000003,6.281396304509141,0.7570000000000003,6.236754729591828,0.7570000000000003,6.190386458493655,0.7570000000000003,6.146042170357592,0.7570000000000003,6.105102344661423,0.7570000000000003,6.067882081580799,0.7570000000000003,6.03424745185486
0.7580000000000003,6.215270865914438,0.7580000000000003,6.311232175273098,0.7580000000000003,6.294997476412793,0.7580000000000003,6.261341092283515,0.7580000000000003,6.217301416361054,0.7580000000000003,6.171394501890887,0.7580000000000003,6.127413510992759,0.7580000000000003,6.086766899318041,0.7580000000000003,6.049788348765814,0.7580000000000003,6.016356571548057
0.7590000000000003,6.192794562215948,0.7590000000000003,6.289481038791883,0.7590000000000003,6.274234804343879,0.7590000000000003,6.241377810809047,0.7590000000000003,6.19793697812978,0.7590000000000003,6.152489153344183,0.7590000000000003,6.108869696368413,0.7590000000000003,6.06851487768472,0.7590000000000003,6.031776863714895,0.7590000000000003,5.998546945908822
0.7600000000000003,6.170427282972634,0.7600000000000003,6.267831894957383,0.7600000000000003,6.253567962145154,0.7600000000000003,6.221505993031333,0.7600000000000003,6.178660949563307,0.7600000000000003,6.133669951004035,0.7600000000000003,6.090410268617675,0.7600000000000003,6.050345825859367,0.7600000000000003,6.013847176271781,0.7600000000000003,5.980818128241213
0.7610000000000003,6.148168557867416,0.7610000000000003,6.246284287894174,0.7610000000000003,6.2329964862231,0.7610000000000003,6.20172517258985,0.7610000000000003,6.159472866308329,0.7610000000000003,6.114936434190486,0.7610000000000003,6.07203477117588,0.7610000000000003,6.032259291340218,0.7610000000000003,5.995998837755655,0.7610000000000003,5.963169673383852
0.7620000000000003,6.12601791603814,0.7620000000000003,6.224837761261163,0.7620000000000003,6.212519913224149,0.7620000000000003,6.182034883849467,0.7620000000000003,6.140372265016941,0.7620000000000003,6.096288143412038,0.7620000000000003,6.053742748795839,0.7620000000000003,6.014254823038686,0.7620000000000003,5.978231400972272,0.7620000000000003,5.945601137719444
0.7630000000000003,6.103974886128584,0.7630000000000003,6.203491858309119,0.7630000000000003,6.192137780077538,0.7630000000000003,6.162434661931107,0.7630000000000003,6.121358683369878,0.7630000000000003,6.077724620383977,0.7630000000000003,6.035533747562931,0.7630000000000003,5.996331971291813,0.7630000000000003,5.96054442022422,0.7630000000000003,5.928112079183721
0.7640000000000003,6.082038996339087,0.7640000000000003,6.182246121937273,0.7640000000000003,6.171849624037225,0.7640000000000003,6.14292404274171,0.7640000000000003,6.102431660098986,0.7640000000000003,6.059245408045977,0.7640000000000003,6.017407314909216,0.7640000000000003,5.978490287873996,0.7640000000000003,5.94293745132106,0.7640000000000003,5.91070205727396
0.7650000000000003,6.060209774476466,0.7650000000000003,6.161100094748889,0.7650000000000003,6.151654982722817,0.7650000000000003,6.123502563003424,0.7650000000000003,6.083590735009222,0.7650000000000003,6.040850050579279,0.7650000000000003,5.999362999627282,0.7650000000000003,5.960729326008307,0.7650000000000003,5.925410051588606,0.7650000000000003,5.893370633056884
0.7660000000000003,6.038486748003553,0.7660000000000003,6.14005331910609,0.7660000000000003,6.131553394159877,0.7660000000000003,6.10416976028185,0.7660000000000003,6.064835448999633,0.7660000000000003,6.022538093423017,0.7660000000000003,5.981400351883226,0.7660000000000003,5.943048640377203,0.7660000000000003,5.907961779877824,0.7660000000000003,5.876117369176155
0.7670000000000003,6.016869444088139,0.7670000000000003,6.119105337183306,0.7670000000000003,6.111544396819038,0.7670000000000003,6.08492517301384,0.7670000000000003,6.046165344084015,0.7670000000000003,6.004309083289969,0.7670000000000003,5.963518923229241,0.7670000000000003,5.925447787132613,0.7670000000000003,5.89059219657329,0.7670000000000003,5.858941829859434
0.7680000000000003,5.995357389651252,0.7680000000000003,6.098255691020211,0.7680000000000003,6.091627529654431,0.7680000000000003,6.06576834053431,0.7680000000000003,6.02757996341066,0.7680000000000003,5.986162568181833,0.7680000000000003,5.945718266615603,0.7680000000000003,5.907926323905676,0.7680000000000003,5.873300863601,0.7680000000000003,5.841843580924773
0.7690000000000003,5.973950111415083,0.7690000000000003,6.077503922573336,0.7690000000000003,6.071802332141343,0.7690000000000003,6.046698803102336,0.7690000000000003,6.009078851281456,0.7690000000000003,5.96809809740374,0.7690000000000003,5.927997936402003,0.7690000000000003,5.890483809815784,0.7690000000000003,5.856087344435735,0.7690000000000003,5.82482218978677
0.7700000000000004,5.95264713595011,0.7700000000000004,6.056849573766983,0.7700000000000004,6.052068344312745,0.7700000000000004,6.027716101926752,0.7700000000000004,5.990661553170492,0.7700000000000004,5.950115221578273,0.7700000000000004,5.91035748836847,0.7700000000000004,5.873119805479127,0.7700000000000004,5.838951204108056,0.7700000000000004,5.807877225462056
0.7710000000000004,5.931447989721846,0.7710000000000004,6.036292186543048,0.7710000000000004,6.032425106795205,0.7710000000000004,6.008819779190627,0.7710000000000004,5.972327615741872,0.7710000000000004,5.932213492658758,0.7710000000000004,5.892796479725641,0.7710000000000004,5.855833873016879,0.7710000000000004,5.821892009210545,0.7710000000000004,5.791008258574445
0.7720000000000004,5.910352199136784,0.7720000000000004,6.015831302909965,0.7720000000000004,6.01287216084396,0.7720000000000004,5.990009378075435,0.7720000000000004,5.954076586866977,0.7720000000000004,5.914392463942171,0.7720000000000004,5.875314469124453,0.7720000000000004,5.838625576062652,0.7720000000000004,5.804909327903872,0.7720000000000004,5.774214861359594
0.7730000000000004,5.889359290587903,0.7730000000000004,5.99546646499063,0.7730000000000004,5.993409048376983,0.7730000000000004,5.971284442784222,0.7730000000000004,5.935908015640948,0.7730000000000004,5.896651690081322,0.7730000000000004,5.857911016665461,0.7730000000000004,5.821494479769643,0.7730000000000004,5.78800272992216,0.7730000000000004,5.757496607669188
0.7740000000000004,5.868468790499557,0.7740000000000004,5.975197215069588,0.7740000000000004,5.974035312008444,0.7740000000000004,5.952644518564233,0.7740000000000004,5.91782145239875,0.7740000000000004,5.878990727096448,0.7740000000000004,5.840585683907463,0.7740000000000004,5.804440150817118,0.7740000000000004,5.771171786578018,0.7740000000000004,5.740853072974724
0.7750000000000004,5.84768022537165,0.7750000000000004,5.955023095639055,0.7750000000000004,5.954750495081284,0.7750000000000004,5.934089151728755,0.7750000000000004,5.89981644873049,0.7750000000000004,5.861409132386387,0.7750000000000004,5.823338033875715,0.7750000000000004,5.787462157416583,0.7750000000000004,5.754416070767008,0.7750000000000004,5.724283834370819
0.7760000000000004,5.826993121823278,0.7760000000000004,5.934943649444167,0.7760000000000004,5.935554141698877,0.7760000000000004,5.915617889678439,0.7760000000000004,5.881892557496177,0.7760000000000004,5.843906464739051,0.7760000000000004,5.806167631069544,0.7760000000000004,5.770560069317282,0.7760000000000004,5.737735156971828,0.7760000000000004,5.707788470578131
