M1:id (L=1.00e-07) X,M1:id (L=1.00e-07) Y,M1:id (L=2.00e-07) X,M1:id (L=2.00e-07) Y,M1:id (L=3.00e-07) X,M1:id (L=3.00e-07) Y,M1:id (L=4.00e-07) X,M1:id (L=4.00e-07) Y,M1:id (L=5.00e-07) X,M1:id (L=5.00e-07) Y,M1:id (L=6.00e-07) X,M1:id (L=6.00e-07) Y,M1:id (L=7.00e-07) X,M1:id (L=7.00e-07) Y,M1:id (L=8.00e-07) X,M1:id (L=8.00e-07) Y,M1:id (L=9.00e-07) X,M1:id (L=9.00e-07) Y,M1:id (L=1.00e-06) X,M1:id (L=1.00e-06) Y
0.6950000000000003,5.630525211847215e-05,0.6950000000000003,3.464637289486395e-05,0.6950000000000003,2.567144089627917e-05,0.6950000000000003,2.040542874323015e-05,0.6950000000000003,1.695849652762023e-05,0.6950000000000003,1.452272543653042e-05,0.6950000000000003,1.270760172740548e-05,0.6950000000000003,1.130125327850624e-05,0.6950000000000003,1.017868858603501e-05,0.6950000000000003,9.261336964370171e-06
0.6960000000000003,5.673304448170884e-05,0.6960000000000003,3.491488730425445e-05,0.6960000000000003,2.586933098585173e-05,0.6960000000000003,2.056140751278495e-05,0.6960000000000003,1.708694255819206e-05,0.6960000000000003,1.4631749959616e-05,0.6960000000000003,1.280222050796599e-05,0.6960000000000003,1.13847775087858e-05,0.6960000000000003,1.025341487146063e-05,0.6960000000000003,9.32892125292847e-06
0.6970000000000003,5.716236280245055e-05,0.6970000000000003,3.518446119507573e-05,0.6970000000000003,2.606802390244053e-05,0.6970000000000003,2.071802586257383e-05,0.6970000000000003,1.721591568672828e-05,0.6970000000000003,1.474122017333577e-05,0.6970000000000003,1.289722383764867e-05,0.6970000000000003,1.146863897159269e-05,0.6970000000000003,1.032844085226268e-05,0.6970000000000003,9.396774831352567e-06
0.6980000000000003,5.75932007956631e-05,0.6980000000000003,3.545509165416606e-05,0.6980000000000003,2.626751804449714e-05,0.6980000000000003,2.087528281987991e-05,0.6980000000000003,1.734541525474521e-05,0.6980000000000003,1.485113559285324e-05,0.6980000000000003,1.299261133623074e-05,0.6980000000000003,1.155283735447529e-05,0.6980000000000003,1.040376626263599e-05,0.6980000000000003,9.464897467599414e-06
0.6990000000000003,5.80255521520223e-05,0.6990000000000003,3.57267757489319e-05,0.6990000000000003,2.64678117968114e-05,0.6990000000000003,2.103317740210867e-05,0.6990000000000003,1.747544059632244e-05,0.6990000000000003,1.496149572751159e-05,0.6990000000000003,1.30883826187802e-05,0.6990000000000003,1.163737234106885e-05,0.6990000000000003,1.047939083345034e-05,0.6990000000000003,9.533288926750456e-06
0.7000000000000003,5.845941053887935e-05,0.7000000000000003,3.599951052782441e-05,0.7000000000000003,2.666890353077492e-05,0.7000000000000003,2.119170861695289e-05,0.7000000000000003,1.760599103821913e-05,0.7000000000000003,1.507230008091994e-05,0.7000000000000003,1.318453729572585e-05,0.7000000000000003,1.172224361115138e-05,0.7000000000000003,1.0555314292299e-05,0.7000000000000003,9.601948971052874e-06
0.7010000000000003,5.889476960121244e-05,0.7010000000000003,3.627329302081051e-05,0.7010000000000003,2.687079160464123e-05,0.7010000000000003,2.135087546255645e-05,0.7010000000000003,1.77370658999874e-05,0.7010000000000003,1.518354815104014e-05,0.7010000000000003,1.328107497292425e-05,0.7010000000000003,1.180745084070024e-05,0.7010000000000003,1.06315363635454e-05,0.7010000000000003,9.670877359960449e-06
0.7020000000000003,5.933162296257052e-05,0.7020000000000003,3.654812023983857e-05,0.7020000000000003,2.70734743637835e-05,0.7020000000000003,2.151067692767529e-05,0.7020000000000003,1.786866449408607e-05,0.7020000000000003,1.529523943027128e-05,0.7020000000000003,1.337799525172779e-05,0.7020000000000003,1.189299370194705e-05,0.7020000000000003,1.070805676837005e-05,0.7020000000000003,9.740073850173427e-06
0.7030000000000003,5.976996422600415e-05,0.7030000000000003,3.682398917929992e-05,0.7030000000000003,2.727695014094991e-05,0.7030000000000003,2.167111199183751e-05,0.7030000000000003,1.800078612599101e-05,0.7030000000000003,1.540737340553321e-05,0.7030000000000003,1.347529772905037e-05,0.7030000000000003,1.197887186343214e-05,0.7030000000000003,1.078487522481623e-05,0.7030000000000003,9.80953819567833e-06
0.7040000000000003,6.020978697498886e-05,0.7040000000000003,3.71008968164836e-05,0.7040000000000003,2.748121725651451e-05,0.7040000000000003,2.183217962549988e-05,0.7040000000000003,1.81334300943058e-05,0.7040000000000003,1.551994955834964e-05,0.7040000000000003,1.357298199743314e-05,0.7040000000000003,1.206508499005792e-05,0.7040000000000003,1.086199144783553e-05,0.7040000000000003,9.879270147786604e-06
0.7050000000000003,6.065108477433619e-05,0.7050000000000003,3.737884011202917e-05,0.7050000000000003,2.768627401872667e-05,0.7050000000000003,2.19938787902042e-05,0.7050000000000003,1.82665956908698e-05,0.7050000000000003,1.563296736492942e-05,0.7050000000000003,1.367104764510889e-05,0.7050000000000003,1.215163274314236e-05,0.7050000000000003,1.093940514933191e-05,0.7050000000000003,9.949269455173298e-06
0.7060000000000003,6.109385117109372e-05,0.7060000000000003,3.765781601037107e-05,0.7060000000000003,2.789211872395716e-05,0.7060000000000003,2.215620843873106e-05,0.7060000000000003,1.840028220086589e-05,0.7060000000000003,1.574642629624666e-05,0.7060000000000003,1.376949425606537e-05,0.7060000000000003,1.223851478047062e-05,0.7060000000000003,1.101711603820631e-05,0.7060000000000003,1.001953586391486e-05
0.7070000000000003,6.153807969543224e-05,0.7070000000000003,3.793782144017944e-05,0.7070000000000003,2.809874965694073e-05,0.7070000000000003,2.231916751525051e-05,0.7070000000000003,1.853448890292508e-05,0.7070000000000003,1.586032581812055e-05,0.7070000000000003,1.38683214101083e-05,0.7070000000000003,1.232573075634659e-05,0.7070000000000003,1.109512382039956e-05,0.7070000000000003,1.009006911752636e-05
0.7080000000000003,6.198376386152742e-05,0.7080000000000003,3.821885331479649e-05,0.7080000000000003,2.830616509101651e-05,0.7080000000000003,2.24827549554733e-05,0.7080000000000003,1.86692150692318e-05,0.7080000000000003,1.597466539129329e-05,0.7080000000000003,1.396752868292287e-05,0.7080000000000003,1.241328032164372e-05,0.7080000000000003,1.11734281989349e-05,0.7080000000000003,1.0160868956998e-05
0.7090000000000003,6.243089716842528e-05,0.7090000000000003,3.850090853266569e-05,0.7090000000000003,2.851436328836532e-05,0.7090000000000003,2.264696968679738e-05,0.7090000000000003,1.880445996562594e-05,0.7090000000000003,1.608944447150706e-05,0.7090000000000003,1.406711564613453e-05,0.7090000000000003,1.250116312385434e-05,0.7090000000000003,1.125202887396046e-05,0.7090000000000003,1.023193512083173e-05
0.7100000000000003,6.287947310089946e-05,0.7100000000000003,3.878398397775795e-05,0.7100000000000003,2.872334250024302e-05,0.7100000000000003,2.281181062845464e-05,0.7100000000000003,1.894022285170501e-05,0.7100000000000003,1.620466250958002e-05,0.7100000000000003,1.416708186736919e-05,0.7100000000000003,1.258937880713937e-05,0.7100000000000003,1.133092554279021e-05,0.7100000000000003,1.030326734507639e-05
0.7110000000000003,6.332948513029577e-05,0.7110000000000003,3.906807651999107e-05,0.7110000000000003,2.89331009672127e-05,0.7110000000000003,2.297727669165436e-05,0.7110000000000003,1.907650298092312e-05,0.7110000000000003,1.63203189514812e-05,0.7110000000000003,1.426742691031231e-05,0.7110000000000003,1.267792701237633e-05,0.7110000000000003,1.141011789994481e-05,0.7110000000000003,1.037486536336308e-05
0.7120000000000003,6.37809267153666e-05,0.7120000000000003,3.93531830156441e-05,0.7120000000000003,2.914363691937177e-05,0.7120000000000003,2.314336677972524e-05,0.7120000000000003,1.921329960069044e-05,0.7120000000000003,1.643641323840442e-05,0.7120000000000003,1.436815033476658e-05,0.7120000000000003,1.276680737720697e-05,0.7120000000000003,1.148960563719181e-05,0.7120000000000003,1.044672890693938e-05
0.7130000000000003,6.423379130309375e-05,0.7130000000000003,3.963930030776803e-05,0.7130000000000003,2.935494857657872e-05,0.7130000000000003,2.331007978825562e-05,0.7130000000000003,1.935061195246979e-05,0.7130000000000003,1.655294480684065e-05,0.7130000000000003,1.446925169670954e-05,0.7130000000000003,1.285601953608435e-05,0.7130000000000003,1.156938844358492e-05,0.7130000000000003,1.051885770470335e-05
0.7140000000000003,6.468807232950007e-05,0.7140000000000003,3.992642522658891e-05,0.7140000000000003,2.956703414867384e-05,0.7140000000000003,2.347741460523138e-05,0.7140000000000003,1.948843927187245e-05,0.7140000000000003,1.66699130886495e-05,0.7140000000000003,1.457073054834993e-05,0.7140000000000003,1.294556312031865e-05,0.7140000000000003,1.164946600550293e-05,0.7140000000000003,1.059125148323696e-05
0.7150000000000003,6.514376322045077e-05,0.7150000000000003,4.021455458990738e-05,0.7150000000000003,2.977989183569912e-05,0.7150000000000003,2.364537011117188e-05,0.7150000000000003,1.962678078875249e-05,0.7150000000000003,1.678731751113018e-05,0.7150000000000003,1.467258643818329e-05,0.7150000000000003,1.303543775812281e-05,0.7150000000000003,1.17298380066879e-05,0.7150000000000003,1.066390996683885e-05
0.7160000000000003,6.560085739243958e-05,0.7160000000000003,4.05036852034924e-05,0.7160000000000003,2.999351982811487e-05,0.7160000000000003,2.381394517926495e-05,0.7160000000000003,1.97656357272998e-05,0.7160000000000003,1.690515749709009e-05,0.7160000000000003,1.477481891104636e-05,0.7160000000000003,1.312564307465719e-05,0.7160000000000003,1.181050412828259e-05,0.7160000000000003,1.07368328775567e-05
0.7170000000000003,6.605934825337016e-05,0.7170000000000003,4.079381386146952e-05,0.7170000000000003,3.020791630701296e-05,0.7170000000000003,2.398313867549787e-05,0.7170000000000003,1.990500330613117e-05,0.7170000000000003,1.702343246491385e-05,0.7170000000000003,1.487742750817035e-05,0.7170000000000003,1.321617869207317e-05,0.7170000000000003,1.189146404886767e-05,0.7170000000000003,1.081001993521887e-05
0.7180000000000003,6.651922920332119e-05,0.7180000000000003,4.108493734670507e-05,0.7180000000000003,3.042307944432654e-05,0.7180000000000003,2.415294945878884e-05,0.7180000000000003,2.004488273838073e-05,0.7180000000000003,1.714214182862981e-05,0.7180000000000003,1.498041176723493e-05,0.7180000000000003,1.330704422955677e-05,0.7180000000000003,1.197271744449763e-05,0.7180000000000003,1.088347085746556e-05
0.7190000000000003,6.698049363530082e-05,0.7190000000000003,4.137705243118294e-05,0.7190000000000003,3.063900740303829e-05,0.7190000000000003,2.432337638111458e-05,0.7190000000000003,2.018527323178853e-05,0.7190000000000003,1.726128499797652e-05,0.7190000000000003,1.508377122241921e-05,0.7190000000000003,1.339823930337066e-05,0.7190000000000003,1.205426398873663e-05,0.7190000000000003,1.095718535977966e-05
0.7200000000000003,6.744313493599116e-05,0.7200000000000003,4.167015587637831e-05,0.7200000000000003,3.085569833738498e-05,0.7200000000000003,2.449441828763739e-05,0.7200000000000003,2.032617398878773e-05,0.7200000000000003,1.738086137846776e-05,0.7200000000000003,1.518750540445289e-05,0.7200000000000003,1.348976352689609e-05,0.7200000000000003,1.213610335269392e-05,0.7200000000000003,1.103116315551651e-05
0.7210000000000003,6.790714648648017e-05,0.7210000000000003,4.196424443362462e-05,0.7210000000000003,3.107315039305826e-05,0.7210000000000003,2.466607401682948e-05,0.7210000000000003,2.046758420659004e-05,0.7210000000000003,1.750087037145594e-05,0.7210000000000003,1.529161384066711e-05,0.7210000000000003,1.358161651067411e-05,0.7210000000000003,1.221823520505754e-05,0.7210000000000003,1.11054039559339e-05
0.7220000000000003,6.837252166298572e-05,0.7220000000000003,4.225931484447645e-05,0.7220000000000003,3.129136170740334e-05,0.7220000000000003,2.483834240059482e-05,0.7220000000000003,2.060950307727119e-05,0.7220000000000003,1.762131137419565e-05,0.7220000000000003,1.539609605504313e-05,0.7220000000000003,1.367379786244529e-05,0.7220000000000003,1.230065921212883e-05,0.7220000000000003,1.117990747022071e-05
0.7230000000000003,6.883925383756172e-05,0.7230000000000003,4.255536384106613e-05,0.7230000000000003,3.151033040961552e-05,0.7230000000000003,2.501122226439164e-05,0.7230000000000003,2.075192978785311e-05,0.7230000000000003,1.7742183779905e-05,0.7230000000000003,1.550095156826099e-05,0.7230000000000003,1.376630718718978e-05,0.7230000000000003,1.238337503785532e-05,0.7230000000000003,1.125467340552586e-05
0.7240000000000003,6.930733637879901e-05,0.7240000000000003,4.285238814645629e-05,0.7240000000000003,3.173005462093258e-05,0.7240000000000003,2.51847124273494e-05,0.7240000000000003,2.089486352038608e-05,0.7240000000000003,1.786348697782663e-05,0.7240000000000003,1.56061798977475e-05,0.7240000000000003,1.385914408716605e-05,0.7240000000000003,1.246638234386337e-05,0.7240000000000003,1.132970146698598e-05
0.7250000000000003,6.977676265251199e-05,0.7250000000000003,4.315038447498631e-05,0.7250000000000003,3.195053245482375e-05,0.7250000000000003,2.53588117023866e-05,0.7250000000000003,2.103830345202906e-05,0.7250000000000003,1.798522035328672e-05,0.7250000000000003,1.571178055772229e-05,0.7250000000000003,1.395230816194865e-05,0.7250000000000003,1.254968078949031e-05,0.7250000000000003,1.1404991357753e-05
0.7260000000000003,7.024752602241601e-05,0.7260000000000003,4.344934953261337e-05,0.7260000000000003,3.21717620171778e-05,0.7260000000000003,2.55335188963258e-05,0.7260000000000003,2.118224875512825e-05,0.7260000000000003,1.810738328775433e-05,0.7260000000000003,1.581775305924455e-05,0.7260000000000003,1.404579900846641e-05,0.7260000000000003,1.263327003181574e-05,0.7260000000000003,1.148054277902104e-05
0.7270000000000003,7.071961985079191e-05,0.7270000000000003,4.37492800172497e-05,0.7270000000000003,3.239374140648599e-05,0.7270000000000003,2.570883281000655e-05,0.7270000000000003,2.132669859729558e-05,0.7270000000000003,1.82299751588985e-05,0.7270000000000003,1.592409691025748e-05,0.7270000000000003,1.413961622103813e-05,0.7270000000000003,1.271714972569227e-05,0.7270000000000003,1.155635543005292e-05
0.7280000000000003,7.119303749913885e-05,0.7280000000000003,4.405017261909373e-05,0.7280000000000003,3.261646871402475e-05,0.7280000000000003,2.588475223839691e-05,0.7280000000000003,2.147165214148375e-05,0.7280000000000003,1.835299534064514e-05,0.7280000000000003,1.60308116156327e-05,0.7280000000000003,1.423375939140967e-05,0.7280000000000003,1.280131952377597e-05,0.7280000000000003,1.163242900820609e-05
0.7290000000000003,7.166777232881894e-05,0.7290000000000003,4.435202402095519e-05,0.7290000000000003,3.283994202403261e-05,0.7290000000000003,2.606127597070273e-05,0.7290000000000003,2.161710854606223e-05,0.7290000000000003,1.847644320323175e-05,0.7290000000000003,1.61378966772135e-05,0.7290000000000003,1.432822810878829e-05,0.7290000000000003,1.288577907655568e-05,0.7290000000000003,1.170876320895792e-05
0.7300000000000003,7.214381770168774e-05,0.7300000000000003,4.465483089857822e-05,0.7300000000000003,3.3064159413886e-05,0.7300000000000003,2.623840279047468e-05,0.7300000000000003,2.176306696489005e-05,0.7300000000000003,1.86003181132625e-05,0.7300000000000003,1.624535159385795e-05,0.7300000000000003,1.442302195987793e-05,0.7300000000000003,1.297052803238244e-05,0.7300000000000003,1.178535772593073e-05
0.7310000000000003,7.262116698071554e-05,0.7310000000000003,4.495858992095507e-05,0.7310000000000003,3.328911895427245e-05,0.7310000000000003,2.641613147571526e-05,0.7310000000000003,2.190952654738836e-05,0.7310000000000003,1.872461943376129e-05,0.7310000000000003,1.635317586147971e-05,0.7310000000000003,1.451814052891311e-05,0.7310000000000003,1.305556603749737e-05,0.7310000000000003,1.1862212250916e-05
0.7320000000000003,7.309981353059667e-05,0.7320000000000003,4.526329775063903e-05,0.7320000000000003,3.351481870935902e-05,0.7320000000000003,2.659446079898096e-05,0.7320000000000003,2.205648643861135e-05,0.7320000000000003,1.884934652422428e-05,0.7320000000000003,1.646136897308972e-05,0.7320000000000003,1.461358339769173e-05,0.7320000000000003,1.314089273606007e-05,0.7320000000000003,1.193932647389862e-05
0.7330000000000003,7.357975071834919e-05,0.7330000000000003,4.556895104404963e-05,0.7330000000000003,3.374125673696114e-05,0.7330000000000003,2.67733895274861e-05,0.7330000000000003,2.220394577931543e-05,0.7330000000000003,1.89744987406708e-05,0.7330000000000003,1.656993041883554e-05,0.7330000000000003,1.470935014560819e-05,0.7330000000000003,1.322650777017574e-05,0.7330000000000003,1.20167000830797e-05
0.7340000000000003,7.4060971913902e-05,0.7340000000000003,4.58755464517728e-05,0.7340000000000003,3.39684310887052e-05,0.7340000000000003,2.695291642320128e-05,0.7340000000000003,2.23519037060281e-05,0.7340000000000003,1.9100075435694e-05,0.7340000000000003,1.667885968604133e-05,0.7340000000000003,1.480544034968473e-05,0.7340000000000003,1.331241077992167e-05,0.7340000000000003,1.20943327649e-05
0.7350000000000003,7.454347049067295e-05,0.7350000000000003,4.618308061885825e-05,0.7350000000000003,3.419633981019053e-05,0.7350000000000003,2.71330402429533e-05,0.7350000000000003,2.250035935111404e-05,0.7350000000000003,1.922607595851031e-05,0.7350000000000003,1.678815625924552e-05,0.7350000000000003,1.490185358460304e-05,0.7350000000000003,1.33986014033737e-05,0.7350000000000003,1.217222420406195e-05
0.7360000000000003,7.502723982613348e-05,0.7360000000000003,4.649155018510934e-05,0.7360000000000003,3.442498094114861e-05,0.7360000000000003,2.731375973852044e-05,0.7360000000000003,2.26493118428411e-05,0.7360000000000003,1.935249965500684e-05,0.7360000000000003,1.689781962023909e-05,0.7360000000000003,1.499858942273457e-05,0.7360000000000003,1.348507927663134e-05,0.7360000000000003,1.225037408355171e-05
0.7370000000000003,7.551227330236638e-05,0.7370000000000003,4.680095178537005e-05,0.7370000000000003,3.465435251559764e-05,0.7370000000000003,2.74950736567285e-05,0.7370000000000003,2.279876030544502e-05,0.7370000000000003,1.947934586778974e-05,0.7370000000000003,1.700784924810188e-05,0.7370000000000003,1.509564743417067e-05,0.7370000000000003,1.357184403384319e-05,0.7370000000000003,1.232878208466063e-05
0.7380000000000003,7.599856430661119e-05,0.7380000000000003,4.711128204980626e-05,0.7380000000000003,3.488445256199675e-05,0.7380000000000003,2.767698073954263e-05,0.7380000000000003,2.294870385919152e-05,0.7380000000000003,1.96066139362296e-05,0.7380000000000003,1.711824461923862e-05,0.7380000000000003,1.519302718675134e-05,0.7380000000000003,1.365889530723128e-05,0.7380000000000003,1.2407447887006e-05
0.7390000000000003,7.64861062317954e-05,0.7390000000000003,4.742253760418134e-05,0.7390000000000003,3.511527910339636e-05,0.7390000000000003,2.785947972415953e-05,0.7390000000000003,2.309914162043902e-05,0.7390000000000003,1.973430319650729e-05,0.7390000000000003,1.722900520741443e-05,0.7390000000000003,1.52907282460941e-05,0.7390000000000003,1.374623272711459e-05,0.7390000000000003,1.248637116855141e-05
0.7400000000000003,7.697489247706389e-05,0.7400000000000003,4.773471507012887e-05,0.7400000000000003,3.534683015758557e-05,0.7400000000000003,2.804256934309649e-05,0.7400000000000003,2.325007270169804e-05,0.7400000000000003,1.986241298165773e-05,0.7400000000000003,1.734013048378902e-05,0.7400000000000003,1.538875017562172e-05,0.7400000000000003,1.383385592193276e-05,0.7400000000000003,1.256555160562694e-05
0.7410000000000003,7.746491644828822e-05,0.7410000000000003,4.804781106541836e-05,0.7410000000000003,3.5579103737237e-05,0.7410000000000003,2.822624832427882e-05,0.7410000000000003,2.340149621169129e-05,0.7410000000000003,1.999094262161355e-05,0.7410000000000003,1.745161991694994e-05,0.7410000000000003,1.54870925365893e-05,0.7410000000000003,1.39217645182685e-05,0.7410000000000003,1.264498887294855e-05
0.7420000000000003,7.795617155857202e-05,0.7420000000000003,4.836182220421838e-05,0.7420000000000003,3.581209785004982e-05,0.7420000000000003,2.841051539112689e-05,0.7420000000000003,2.355341125541098e-05,0.7420000000000003,2.011989144324717e-05,0.7420000000000003,1.756347297294608e-05,0.7420000000000003,1.558575488811139e-05,0.7420000000000003,1.400995814087011e-05,0.7420000000000003,1.27246826436369e-05
0.7430000000000003,7.844865122874487e-05,0.7430000000000003,4.867674509735341e-05,0.7430000000000003,3.604581049888955e-05,0.7430000000000003,2.859536926263884e-05,0.7430000000000003,2.370581693417554e-05,0.7430000000000003,2.024925877041251e-05,0.7430000000000003,1.767568911531923e-05,0.7430000000000003,1.568473678718711e-05,0.7430000000000003,1.409843641267272e-05,0.7430000000000003,1.280463258923598e-05
0.7440000000000003,7.894234888784345e-05,0.7440000000000003,4.899257635255729e-05,0.7440000000000003,3.628023968192424e-05,0.7440000000000003,2.878080865347473e-05,0.7440000000000003,2.385871234568519e-05,0.7440000000000003,2.037904392398458e-05,0.7440000000000003,1.778826780513526e-05,0.7440000000000003,1.578403778872578e-05,0.7440000000000003,1.418719895481974e-05,0.7440000000000003,1.288483837973116e-05
0.7450000000000003,7.943725797358654e-05,0.7450000000000003,4.930931257471986e-05,0.7450000000000003,3.65153833927602e-05,0.7450000000000003,2.896683227403583e-05,0.7450000000000003,2.401209658407588e-05,0.7450000000000003,2.050924622189972e-05,0.7450000000000003,1.790120850101473e-05,0.7450000000000003,1.588365744557172e-05,0.7450000000000003,1.427624538668309e-05,0.7450000000000003,1.296529968356662e-05
0.7460000000000003,7.993337193283668e-05,0.7460000000000003,4.962695036613211e-05,0.7460000000000003,3.67512396205731e-05,0.7460000000000003,2.915343883054523e-05,0.7460000000000003,2.416596873997213e-05,0.7460000000000003,2.063986497919355e-05,0.7460000000000003,1.801451065916278e-05,0.7460000000000003,1.598359530852783e-05,0.7460000000000003,1.436557532588349e-05,0.7460000000000003,1.30460161676627e-05
0.7470000000000003,8.043068422205468e-05,0.7470000000000003,4.994548632672448e-05,0.7470000000000003,3.698780635023799e-05,0.7470000000000003,2.934062702512409e-05,0.7470000000000003,2.432032790053908e-05,0.7470000000000003,2.077089950803848e-05,0.7470000000000003,1.812817373339769e-05,0.7470000000000003,1.60838509263792e-05,0.7470000000000003,1.445518838830954e-05,0.7470000000000003,1.312698749743204e-05
0.7480000000000003,8.092918830774186e-05,0.7480000000000003,5.026491705430118e-05,0.7480000000000003,3.722508156245529e-05,0.7480000000000003,2.952839555586824e-05,0.7480000000000003,2.447517314953218e-05,0.7480000000000003,2.090234911778035e-05,0.7480000000000003,1.824219717517909e-05,0.7480000000000003,1.618442384591562e-05,0.7480000000000003,1.454508418813701e-05,0.7480000000000003,1.320821333679638e-05
0.7490000000000003,8.142887766687394e-05,0.7490000000000003,5.05852391447699e-05,0.7490000000000003,3.746306323387641e-05,0.7490000000000003,2.971674311692121e-05,0.7490000000000003,2.463050356734731e-05,0.7490000000000003,2.103421311497394e-05,0.7490000000000003,1.835658043363571e-05,0.7490000000000003,1.628531361195387e-05,0.7490000000000003,1.463526233784703e-05,0.7490000000000003,1.328969334820168e-05
0.7500000000000003,8.192974578732557e-05,0.7500000000000003,5.090644919236809e-05,0.7500000000000003,3.770174933722435e-05,0.7500000000000003,2.990566839854837e-05,0.7500000000000003,2.478631823106814e-05,0.7500000000000003,2.116649080341781e-05,0.7500000000000003,1.847132295559123e-05,0.7500000000000003,1.638651976735876e-05,0.7500000000000003,1.472572244824383e-05,0.7500000000000003,1.337142719263367e-05
0.7510000000000003,8.243178616828435e-05,0.7510000000000003,5.122854378988451e-05,0.7510000000000003,3.794113784141349e-05,0.7510000000000003,3.009517008720584e-05,0.7510000000000003,2.494261621451276e-05,0.7510000000000003,2.129918148418744e-05,0.7510000000000003,1.858642418559113e-05,0.7510000000000003,1.648804185306452e-05,0.7510000000000003,1.481646412847228e-05,0.7510000000000003,1.345341452963258e-05
0.7520000000000003,8.29349923206565e-05,0.7520000000000003,5.155151952887425e-05,0.7520000000000003,3.818122671166695e-05,0.7520000000000003,3.028524686561092e-05,0.7520000000000003,2.509939658828017e-05,0.7520000000000003,2.143228445566863e-05,0.7520000000000003,1.87018835659269e-05,0.7520000000000003,1.658987940809425e-05,0.7520000000000003,1.490748698603437e-05,0.7520000000000003,1.353565501730731e-05
0.7530000000000003,8.343935776746122e-05,0.7530000000000003,5.187537299987282e-05,0.7530000000000003,3.842201390963013e-05,0.7530000000000003,3.047589741280944e-05,0.7530000000000003,2.525665841979356e-05,0.7530000000000003,2.156579901358923e-05,0.7530000000000003,1.881770053666126e-05,0.7530000000000003,1.669203196958005e-05,0.7530000000000003,1.499879062680597e-05,0.7530000000000003,1.361814831234943e-05
0.7540000000000003,8.394487604422082e-05,0.7540000000000003,5.220010079260334e-05,0.7540000000000003,3.86634973934828e-05,0.7540000000000003,3.06671204042409e-05,0.7540000000000003,2.54144007733445e-05,0.7540000000000003,2.169972445104948e-05,0.7540000000000003,1.893387453565092e-05,0.7540000000000003,1.679449907278175e-05,0.7540000000000003,1.509037465505188e-05,0.7540000000000003,1.370089407004669e-05
0.7550000000000003,8.445154069933204e-05,0.7550000000000003,5.252569949618204e-05,0.7550000000000003,3.890567511805027e-05,0.7550000000000003,3.085891451180437e-05,0.7550000000000003,2.557262271013414e-05,0.7550000000000003,2.183406005855282e-05,0.7550000000000003,1.905040499857e-05,0.7550000000000003,1.689728025110529e-05,0.7550000000000003,1.518223867344147e-05,0.7550000000000003,1.378389194429568e-05
0.7560000000000003,8.495934529444076e-05,0.7560000000000003,5.285216569931642e-05,0.7560000000000003,3.914854503490813e-05,0.7560000000000003,3.105127840391919e-05,0.7560000000000003,2.573132328831479e-05,0.7560000000000003,2.196880512403427e-05,0.7560000000000003,1.916729135893223e-05,0.7560000000000003,1.700037503612029e-05,0.7560000000000003,1.527438228306335e-05,0.7560000000000003,1.386714158761452e-05
0.7570000000000003,8.54682834047973e-05,0.7570000000000003,5.317949599050081e-05,0.7570000000000003,3.939210509248917e-05,0.7570000000000003,3.124421074558785e-05,0.7570000000000003,2.589050156302927e-05,0.7570000000000003,2.210395893288904e-05,0.7570000000000003,1.928453304811172e-05,0.7570000000000003,1.710378295757707e-05,0.7570000000000003,1.536680508343946e-05,0.7570000000000003,1.395064265115507e-05
0.7580000000000003,8.597834861960856e-05,0.7580000000000003,5.35076869582099e-05,0.7580000000000003,3.96363532361849e-05,0.7580000000000003,3.143771019845498e-05,0.7580000000000003,2.605015658644908e-05,0.7580000000000003,2.223952076799989e-05,0.7580000000000003,1.940212949536477e-05,0.7580000000000003,1.720750354342369e-05,0.7580000000000003,1.545950667253865e-05,0.7580000000000003,1.403439478471411e-05
0.7590000000000003,8.64895345423794e-05,0.7590000000000003,5.383673519108487e-05,0.7590000000000003,3.98812874084454e-05,0.7590000000000003,3.163177542086522e-05,0.7590000000000003,2.621028740781283e-05,0.7590000000000003,2.237548990976277e-05,0.7590000000000003,1.952008012784841e-05,0.7590000000000003,1.731153631982107e-05,0.7590000000000003,1.555248664678989e-05,0.7590000000000003,1.411839763674505e-05
0.7600000000000003,8.700183479124601e-05,0.7600000000000003,5.416663727811604e-05,0.7600000000000003,4.012690554887891e-05,0.7600000000000003,3.18264050679198e-05,0.7600000000000003,2.637089307346122e-05,0.7600000000000003,2.25118656361134e-05,0.7600000000000003,1.963838437064082e-05,0.7600000000000003,1.741588081115887e-05,0.7600000000000003,1.56457446010948e-05,0.7600000000000003,1.42026508543682e-05
0.7610000000000003,8.751524299930059e-05,0.7610000000000003,5.449738980882454e-05,0.7610000000000003,4.037320559434548e-05,0.7610000000000003,3.202159779153179e-05,0.7610000000000003,2.653197262687308e-05,0.7610000000000003,2.264864722255079e-05,0.7610000000000003,1.975704164675871e-05,0.7610000000000003,1.752053654006961e-05,0.7610000000000003,1.573928012884006e-05,0.7610000000000003,1.428715408338135e-05
0.7620000000000003,8.80297528149074e-05,0.7620000000000003,5.482898937343583e-05,0.7620000000000003,4.062018547905172e-05,0.7620000000000003,3.221735224047916e-05,0.7620000000000003,2.669352510869887e-05,0.7620000000000003,2.278583394216146e-05,0.7620000000000003,1.987605137717635e-05,0.7620000000000003,1.762550302744334e-05,0.7620000000000003,1.583309282190831e-05,0.7620000000000003,1.437190696826947e-05
