M1:gm (L=1.00e-07) X,M1:gm (L=1.00e-07) Y,M1:gm (L=2.00e-07) X,M1:gm (L=2.00e-07) Y,M1:gm (L=3.00e-07) X,M1:gm (L=3.00e-07) Y,M1:gm (L=4.00e-07) X,M1:gm (L=4.00e-07) Y,M1:gm (L=5.00e-07) X,M1:gm (L=5.00e-07) Y,M1:gm (L=6.00e-07) X,M1:gm (L=6.00e-07) Y,M1:gm (L=7.00e-07) X,M1:gm (L=7.00e-07) Y,M1:gm (L=8.00e-07) X,M1:gm (L=8.00e-07) Y,M1:gm (L=9.00e-07) X,M1:gm (L=9.00e-07) Y,M1:gm (L=1.00e-06) X,M1:gm (L=1.00e-06) Y
0.8530000000000004,0.0006244671683259026,0.8530000000000004,0.000408708117443201,0.8530000000000004,0.0003079077474814763,0.8530000000000004,0.0002459716776644931,0.8530000000000004,0.00020376558021235,0.8530000000000004,0.0001732867842169164,0.8530000000000004,0.0001503563933229283,0.8530000000000004,0.0001325504156718667,0.8530000000000004,0.0001183666616621126,0.8530000000000004,0.0001068280063834494
0.8540000000000004,0.0006251564032265439,0.8540000000000004,0.0004093002733952027,0.8540000000000004,0.0003084193539392179,0.8540000000000004,0.0002464167794066876,0.8540000000000004,0.00020415227609864,0.8540000000000004,0.0001736246574067584,0.8540000000000004,0.0001506541293102466,0.8540000000000004,0.0001328151830971291,0.8540000000000004,0.0001186041837294246,0.8540000000000004,0.000107042812237237
0.8550000000000004,0.000625840953132288,0.8550000000000004,0.0004098893561853274,0.8550000000000004,0.0003089287743090293,0.8550000000000004,0.000246860277702807,0.8550000000000004,0.0002045377487248199,0.8550000000000004,0.0001739615624342973,0.8550000000000004,0.0001509510742363928,0.8550000000000004,0.0001330792867406106,0.8550000000000004,0.0001188411364904019,0.8550000000000004,0.0001072571209704591
0.8560000000000004,0.0006265208395775096,0.8560000000000004,0.0004104753709292413,0.8560000000000004,0.0003094360068514858,0.8560000000000004,0.000247302168359652,0.8560000000000004,0.000204921993454558,0.8560000000000004,0.0001742974949326395,0.8560000000000004,0.000151247224200835,0.8560000000000004,0.0001333427231778184,0.8560000000000004,0.0001190775169467748,0.8560000000000004,0.0001074709299489748
0.8570000000000004,0.0006271960840323948,0.8570000000000004,0.0004110583227213923,0.8570000000000004,0.0003099410497818524,0.8570000000000004,0.0002477424471173793,0.8570000000000004,0.0002053050055782022,0.8570000000000004,0.0001746324504640301,0.8570000000000004,0.0001515425752383631,0.8570000000000004,0.0001336054889266309,0.8570000000000004,0.0001193133220493463,0.8570000000000004,0.0001076842364936627
0.8580000000000004,0.0006278667079015803,0.8580000000000004,0.0004116382166341019,0.8580000000000004,0.0003104439012690654,0.8580000000000004,0.0002481811096481968,0.8580000000000004,0.0002056867803113366,0.8580000000000004,0.0001749664245184255,0.8580000000000004,0.0001518371233177566,0.8580000000000004,0.0001338675804460903,0.8580000000000004,0.000119548548696913,0.8580000000000004,0.0001078970378794553
0.8590000000000004,0.0006285327325228405,0.8590000000000004,0.0004122150577166682,0.8590000000000004,0.000310944559434722,0.8590000000000004,0.0002486181515550544,0.8590000000000004,0.0002060673127933284,0.8590000000000004,0.0001752994125120508,0.8590000000000004,0.0001521308643404387,0.8590000000000004,0.0001341289941351784,0.8590000000000004,0.0001197831937351673,0.8590000000000004,0.0001081093313343627
0.8600000000000004,0.0006291941791658092,0.8600000000000004,0.0004127888509944906,0.8600000000000004,0.0003114430223520802,0.8600000000000004,0.0002490535683703306,0.8600000000000004,0.0002064465980858633,0.8600000000000004,0.000175631409785943,0.8600000000000004,0.0001524237941391096,0.8600000000000004,0.0001343897263315797,0.8600000000000004,0.0001200172539555893,0.8600000000000004,0.0001083211140384798
0.8610000000000004,0.0006298510690307465,0.8610000000000004,0.0004133596014682105,0.8610000000000004,0.0003119392880450547,0.8610000000000004,0.0002494873555545179,0.8610000000000004,0.0002068246311714721,0.8610000000000004,0.0001759624116044809,0.8610000000000004,0.0001527159084763719,0.8610000000000004,0.0001346497733104257,0.8610000000000004,0.0001202507260943183,0.8610000000000004,0.0001085323831229818
0.8620000000000004,0.0006305034232473366,0.8620000000000004,0.0004139273141128665,0.8620000000000004,0.0003124333544872323,0.8620000000000004,0.000249919508494902,0.8620000000000004,0.0002072014069520458,0.8620000000000004,0.0001762924131538997,0.8620000000000004,0.0001530072030433323,0.8620000000000004,0.000134909131283027,0.8620000000000004,0.0001204836068310159,0.8620000000000004,0.0001087431356691039
0.8630000000000004,0.0006311512628735292,0.8630000000000004,0.0004144919938770675,0.8630000000000004,0.0003129252196008831,0.8630000000000004,0.00025035002250424,0.8630000000000004,0.0002075769202473401,0.8630000000000004,0.0001766214095407922,0.8630000000000004,0.0001532976734581934,0.8630000000000004,0.0001351677963955855,0.8630000000000004,0.0001207158927877084,0.8630000000000004,0.0001089533687071088
0.8640000000000004,0.000631794608894418,0.8640000000000004,0.0004150536456821797,0.8640000000000004,0.000313414881255982,0.8640000000000004,0.0002507788928194374,0.8640000000000004,0.0002079511657934727,0.8640000000000004,0.000176949395790597,0.8640000000000004,0.0001535873152648281,0.8640000000000004,0.0001354257647278964,0.8640000000000004,0.0001209475805276178,0.8640000000000004,0.0001091630792152395
0.8650000000000004,0.0006324334822211499,0.8650000000000004,0.0004156122744215338,0.8650000000000004,0.0003139023372692405,0.8650000000000004,0.0002512061146002182,0.8650000000000004,0.0002083241382414083,0.8650000000000004,0.0001772763668460718,0.8650000000000004,0.0001538761239313387,0.8650000000000004,0.0001356830322920292,0.8650000000000004,0.0001211786665539757,0.8650000000000004,0.000109372264118657
0.8660000000000004,0.0006330679036898801,0.8660000000000004,0.0004161678849596427,0.8660000000000004,0.0003143875854031385,0.8660000000000004,0.0002516316829277965,0.8660000000000004,0.0002086958321554354,0.8660000000000004,0.0001776023175657549,0.8660000000000004,0.0001541640948486025,0.8660000000000004,0.0001359395950309996,0.8660000000000004,0.0001214091473088259,0.8660000000000004,0.0001095809202883664
0.8670000000000004,0.0006336978940607491,0.8670000000000004,0.0004167204821314379,0.8670000000000004,0.0003148706233649662,0.8670000000000004,0.0002520555928035437,0.8670000000000004,0.0002090662420116344,0.8670000000000004,0.0001779272427224108,0.8670000000000004,0.0001544512233287998,0.8670000000000004,0.0001361954488174181,0.8670000000000004,0.0001216390191718061,0.8670000000000004,0.0001097890445401262
0.8680000000000004,0.0006343234740169081,0.8680000000000004,0.0004172700707415188,0.8680000000000004,0.0003153514488058755,0.8680000000000004,0.0002524778391476575,0.8680000000000004,0.0002094353621963378,0.8680000000000004,0.0001782511370014668,0.8680000000000004,0.0001547375046039284,0.8680000000000004,0.0001364505894521313,0.8680000000000004,0.0001218682784589205,0.8680000000000004,0.0001099966336333455
0.8690000000000004,0.0006349446641635673,0.8690000000000004,0.0004178166555634209,0.8690000000000004,0.0003158300593199324,0.8690000000000004,0.0002528984167978245,0.8690000000000004,0.0002098031870045786,0.8690000000000004,0.0001785739949994327,0.8690000000000004,0.0001550229338243041,0.8690000000000004,0.0001367050126628425,0.8690000000000004,0.0001220969214212948,0.8690000000000004,0.0001102036842699666
0.8700000000000004,0.0006355614850270847,0.8700000000000004,0.0004183602413388911,0.8700000000000004,0.000316306452443183,0.8700000000000004,0.0002533173205078864,0.8700000000000004,0.0002101697106385359,0.8700000000000004,0.0001788958112223142,0.8700000000000004,0.0001553075060570471,0.8700000000000004,0.0001369587141027208,0.8700000000000004,0.0001223249442439171,0.8700000000000004,0.0001104101930933331
0.8710000000000004,0.0006361739570540818,0.8710000000000004,0.000418900832777189,0.8710000000000004,0.000316780625652723,0.8710000000000004,0.0002537345449465036,0.8710000000000004,0.0002105349272059704,0.8710000000000004,0.0001792165800840075,0.8710000000000004,0.0001555912162845516,0.8710000000000004,0.0001372116893489929,0.8710000000000004,0.0001225523430443641,0.8710000000000004,0.0001106161566870446
0.8720000000000004,0.0006367821006105962,0.8720000000000004,0.0004194384345543891,0.8720000000000004,0.000317252576365774,0.8720000000000004,0.0002541500846958192,0.8720000000000004,0.0002108988307186531,0.8720000000000004,0.000179536295904687,0.8720000000000004,0.0001558740594029458,0.8720000000000004,0.0001374639339015224,0.8720000000000004,0.0001227791138715129,0.8720000000000004,0.0001108215715737988
0.8730000000000004,0.0006373859359812609,0.8730000000000004,0.0004199730513127094,0.8730000000000004,0.0003177223019387717,0.8730000000000004,0.0002545639342501229,0.8730000000000004,0.0002112614150907872,0.8730000000000004,0.0001798549529091818,0.8730000000000004,0.0001561560302205358,0.8730000000000004,0.0001377154431813743,0.8730000000000004,0.0001230052527042392,0.8730000000000004,0.0001110264342142172
0.8740000000000004,0.0006379854833685193,0.8740000000000004,0.0004205046876598444,0.8740000000000004,0.0003181897996664583,0.8740000000000004,0.0002549760880145163,0.8740000000000004,0.0002116226741374264,0.8740000000000004,0.0001801725452253418,0.8740000000000004,0.0001564371234562363,0.8740000000000004,0.0001379662125293634,0.8740000000000004,0.0001232307554501009,0.8740000000000004,0.0001112307410056589
0.8750000000000004,0.0006385807628918665,0.8750000000000004,0.0004210333481683201,0.8750000000000004,0.0003186550667809849,0.8750000000000004,0.0002553865403035804,0.8750000000000004,0.0002119826015728856,0.8750000000000004,0.00018048906688239,0.8750000000000004,0.0001567173337379918,0.8750000000000004,0.0001382162372045948,0.8750000000000004,0.0001234556179440084,0.8750000000000004,0.0001114344882810225
0.8760000000000004,0.0006391717945871195,0.8760000000000004,0.0004215590373748579,0.8760000000000004,0.0003191181004510202,0.8760000000000004,0.0002557952853400428,0.8760000000000004,0.000212341191009149,0.8760000000000004,0.0001808045118092718,0.8760000000000004,0.0001569966556011817,0.8760000000000004,0.0001384655123829827,0.8760000000000004,0.0001236798359468798,0.8760000000000004,0.0001116376723075312
0.8770000000000004,0.000639758598405723,0.8770000000000004,0.0004220817597797486,0.8770000000000004,0.0003195788977808736,0.8770000000000004,0.0002562023172534493,0.8770000000000004,0.0002126984359542733,0.8770000000000004,0.0001811188738329932,0.8770000000000004,0.000157275083487017,0.8770000000000004,0.0001387140331557658,0.8770000000000004,0.0001239034051442863,0.8770000000000004,0.0001118402892855081
0.8780000000000004,0.0006403411942140723,0.8780000000000004,0.0004226015198462505,0.8780000000000004,0.0003200374558096177,0.8780000000000004,0.0002566076300788397,0.8780000000000004,0.0002130543298107883,0.8780000000000004,0.0001814321466769472,0.8780000000000004,0.0001575526117409265,0.8780000000000004,0.0001389617945280016,0.8780000000000004,0.0001241263211450804,0.8780000000000004,0.0001120423353471374
0.8790000000000004,0.0006409196017928764,0.8790000000000004,0.0004231183219999883,0.8790000000000004,0.00032049377151023,0.8790000000000004,0.0002570112177554254,0.8790000000000004,0.0002134088658740958,0.8790000000000004,0.0001817443239592408,0.8790000000000004,0.0001578292346109286,0.8790000000000004,0.0001392087914170551,0.8790000000000004,0.0001243485794800163,0.8790000000000004,0.0001122438065552137
0.8800000000000004,0.0006414938408365384,0.8800000000000004,0.0004236321706283754,0.8800000000000004,0.0003209478417887382,0.8800000000000004,0.0002574130741252702,0.8800000000000004,0.0002137620373308663,0.8800000000000004,0.0001820553991910077,0.8800000000000004,0.0001581049462459973,0.8800000000000004,0.000139455018651073,0.8800000000000004,0.0001245701756003531,0.8800000000000004,0.0001124446989018783
0.8810000000000004,0.0006420639309525702,0.8810000000000004,0.0004241430700800417,0.8810000000000004,0.0003213996634833749,0.8810000000000004,0.000257813192931983,0.8810000000000004,0.0002141138372574349,0.8810000000000004,0.0001823653657747229,0.8810000000000004,0.0001583797406944204,0.8810000000000004,0.0001397004709674475,0.8810000000000004,0.0001247911048764512,0.8810000000000004,0.000112645008307345
0.8820000000000005,0.0006426298916610251,0.8820000000000005,0.0004246510246642772,0.8820000000000005,0.0003218492333637488,0.8820000000000005,0.0002582115678194104,0.8820000000000005,0.0002144642586182018,0.8820000000000005,0.0001826742170025065,0.8820000000000005,0.0001586536119021443,0.8820000000000005,0.0001399451430112725,0.8820000000000005,0.000125011362596355,0.8820000000000005,0.000112844730618613
0.8830000000000005,0.0006431917423939649,0.8830000000000005,0.0004251560386504894,0.8830000000000005,0.0003222965481300186,0.8830000000000005,0.0002586081923303361,0.8830000000000005,0.0002148132942640283,0.8830000000000005,0.0001829819460544276,0.8830000000000005,0.0001589265537111176,0.8830000000000005,0.0001401890293337848,0.8830000000000005,0.0001252309439643646,0.8830000000000005,0.0001130438616081703
0.8840000000000005,0.0006437495024949452,0.8840000000000005,0.00042565811626767,0.8840000000000005,0.0003227416044120818,0.8840000000000005,0.0002590030599051963,0.8840000000000005,0.0002151609369306398,0.8840000000000005,0.0001832885459968078,0.8840000000000005,0.0001591985598576241,0.8840000000000005,0.0001404321243908038,0.8840000000000005,0.000125449844099599,0.8840000000000005,0.0001132423969726861
0.8850000000000005,0.0006443031912185303,0.8850000000000005,0.0004261572617038767,0.8850000000000005,0.000323184398768779,0.8850000000000005,0.000259396163880792,0.8850000000000005,0.0002155071792370317,0.8850000000000005,0.0001835940097805153,0.8850000000000005,0.0001594696239706127,0.8850000000000005,0.0001406744225411565,0.8850000000000005,0.0001256680580345497,0.8850000000000005,0.0001134403323316925
0.8860000000000005,0.0006448528277298279,0.8860000000000005,0.0004266534791057257,0.8860000000000005,0.0003236249276871004,0.8860000000000005,0.0002597874974890228,0.8860000000000005,0.0002158520136838807,0.8860000000000005,0.0001838983302392697,0.8860000000000005,0.0001597397395700229,0.8860000000000005,0.0001409159180451003,0.8860000000000005,0.0001258855807136247,0.8860000000000005,0.000113637663226258
0.8870000000000005,0.0006453984311040491,0.8870000000000005,0.0004271467725778971,0.8870000000000005,0.0003240631875814121,0.8870000000000005,0.0002601770538556235,0.8870000000000005,0.000216195432651962,0.8870000000000005,0.0001842015000879395,0.8870000000000005,0.0001600089000651057,0.8870000000000005,0.0001411566050627366,0.8870000000000005,0.0001261024069916851,0.8870000000000005,0.0001138343851176501
0.8880000000000005,0.0006459400203260939,0.8880000000000005,0.0004276371461826518,0.8880000000000005,0.0003244991747926934,0.8880000000000005,0.0002605648259989162,0.8880000000000005,0.0002165374284005741,0.8880000000000005,0.0001845035119208462,0.8880000000000005,0.0001602770987527451,0.8880000000000005,0.0001413964776524223,0.8880000000000005,0.0001263185316325746,0.8880000000000005,0.0001140304933859926
0.8890000000000005,0.0006464776142901528,0.8890000000000005,0.0004281246039393606,0.8890000000000005,0.0003249328855877869,0.8890000000000005,0.0002609508068285762,0.8890000000000005,0.0002168779930659748,0.8890000000000005,0.0001848043582100716,0.8890000000000005,0.0001605443288157754,0.8890000000000005,0.000141635529769174,0.8890000000000005,0.0001265339493076436,0.8890000000000005,0.0001142259833289129
0.8900000000000005,0.0006470112317993405,0.8900000000000005,0.000428609149824044,0.8900000000000005,0.0003253643161586616,0.8900000000000005,0.0002613349891444091,0.8900000000000005,0.0002172171186598269,0.8900000000000005,0.0001851040313037709,0.8900000000000005,0.0001608105833213032,0.8900000000000005,0.00014187375526307,0.8900000000000005,0.0001267486545942658,0.8900000000000005,0.0001144208501601831
0.8910000000000005,0.0006475408915653409,0.8910000000000005,0.0004290907877689267,0.8910000000000005,0.0003257934626216922,0.8910000000000005,0.0002617173656351482,0.8910000000000005,0.0002175547970676541,0.8910000000000005,0.0001854025234244925,0.8910000000000005,0.0001610758552190273,0.8910000000000005,0.0001421111478776538,0.8910000000000005,0.0001269626419743519,0.8910000000000005,0.0001146150890083555
0.8920000000000005,0.0006480666122080781,0.8920000000000005,0.000429569521661998,0.8920000000000005,0.0003262203210169511,0.8920000000000005,0.0002620979288772633,0.8920000000000005,0.0002178910200473155,0.8920000000000005,0.0001856998266675052,0.8920000000000005,0.0001613401373395674,0.8920000000000005,0.0001423477012483312,0.8920000000000005,0.0001271759058328605,0.8920000000000005,0.0001148086949153936
0.8930000000000005,0.0006485884122554091,0.8930000000000005,0.0004300453553465923,0.8930000000000005,0.0003266448873075185,0.8930000000000005,0.0002624766713337934,0.8930000000000005,0.0002182257792274934,0.8930000000000005,0.0001859959329991408,0.8930000000000005,0.0001616034223927898,0.8930000000000005,0.0001425834089007736,0.8930000000000005,0.0001273884404563047,0.8930000000000005,0.0001150016628352965
0.8940000000000005,0.0006491063101428357,0.8940000000000005,0.0004305182926209721,0.8940000000000005,0.0003270671573788061,0.8940000000000005,0.0002628535853531957,0.8940000000000005,0.0002185590661061977,0.8940000000000005,0.0001862908342551421,0.8940000000000005,0.000161865702966151,0.8940000000000005,0.0001428182642493212,0.8940000000000005,0.0001276002400312598,0.8940000000000005,0.0001151939876327224
0.8950000000000005,0.0006496203242132331,0.8950000000000005,0.0004309883372379285,0.8950000000000005,0.0003274871270378971,0.8950000000000005,0.0002632286631682143,0.8950000000000005,0.0002188908720492939,0.8950000000000005,0.0001865845221390319,0.8950000000000005,0.0001621269715230388,0.8950000000000005,0.0001430522605953885,0.8950000000000005,0.0001278112986428696,0.8950000000000005,0.0001153856640816087
0.8960000000000005,0.0006501304727166038,0.8960000000000005,0.0004314554929043895,0.8960000000000005,0.0003279047920129092,0.8960000000000005,0.0002636018968947783,0.8960000000000005,0.0002192211882890474,0.8960000000000005,0.0001868769882204947,0.8960000000000005,0.0001623872204011323,0.8960000000000005,0.0001432853911258793,0.8960000000000005,0.000128021610273355,0.8960000000000005,0.0001155766868637905
0.8970000000000005,0.0006506367738098463,0.8970000000000005,0.0004319197632810424,0.8970000000000005,0.0003283201479523657,0.8970000000000005,0.000263973278530916,0.8970000000000005,0.0002195500059226978,0.8970000000000005,0.0001871682239337782,0.8970000000000005,0.0001626464418107691,0.8970000000000005,0.0001435176489116036,0.8970000000000005,0.0001282311688005257,0.8970000000000005,0.0001157670505676209
0.8980000000000005,0.0006511392455565404,0.8980000000000005,0.0004323811519819646,0.8980000000000005,0.0003287331904245959,0.8980000000000005,0.0002643427999557021,0.8980000000000005,0.0002198773159110541,0.8980000000000005,0.0001874582205761151,0.8980000000000005,0.0001629046278333287,0.8980000000000005,0.0001437490269057075,0.8980000000000005,0.0001284399679962946,0.8980000000000005,0.0001159567496865896
0.8990000000000005,0.000651637905926758,0.8990000000000005,0.0004328396625742665,0.8990000000000005,0.0003291439149171482,0.8990000000000005,0.0002647104529282282,0.8990000000000005,0.0002202031090771206,0.8990000000000005,0.0001877469693061687,0.8990000000000005,0.0001631617704196345,0.8990000000000005,0.0001439795179421112,0.8990000000000005,0.0001286480015252008,0.8990000000000005,0.0001161457786179471
0.9000000000000005,0.0006521327727968824,0.9000000000000005,0.0004332952985777496,0.9000000000000005,0.0003295523168362252,0.9000000000000005,0.0002650762290866054,0.9000000000000005,0.0002205273761047546,0.9000000000000005,0.000188034461142506,0.9000000000000005,0.0001634178613883704,0.9000000000000005,0.0001442091147339609,0.9000000000000005,0.0001288552629429379,0.9000000000000005,0.0001163341316613304
0.9010000000000005,0.0006526238639494514,0.9010000000000005,0.0004337480634645667,0.9010000000000005,0.0003299583915061414,0.9010000000000005,0.0002654401199469969,0.9010000000000005,0.0002208501075373544,0.9010000000000005,0.0001883206869620944,0.9010000000000005,0.0001636728924245236,0.9010000000000005,0.0001444378098720952,0.9010000000000005,0.0001290617456948924,0.9010000000000005,0.0001165218030173947
0.9020000000000005,0.0006531111970730177,0.9020000000000005,0.0004341979606589007,0.9020000000000005,0.0003303621341687995,0.9020000000000005,0.0002658021169026852,0.9020000000000005,0.0002211712937765853,0.9020000000000005,0.000188605637498835,0.9020000000000005,0.0001639268550778471,0.9020000000000005,0.0001446655958235262,0.9020000000000005,0.0001292674431146936,0.9020000000000005,0.000116708786786453
0.9030000000000005,0.0006535947897620176,0.9030000000000005,0.0004346449935366535,0.9030000000000005,0.0003307635399831941,0.9030000000000005,0.0002661622112231747,0.9030000000000005,0.0002214909250811448,0.9030000000000005,0.0001888893033421252,0.9030000000000005,0.0001641797407613501,0.9030000000000005,0.0001448924649299446,0.9030000000000005,0.0001294723484227762,0.9030000000000005,0.0001168950769671226
0.9040000000000005,0.0006540746595166663,0.9040000000000005,0.0004350891654251422,0.9040000000000005,0.0003311626040249341,0.9040000000000005,0.0002665203940533297,0.9040000000000005,0.0002218089915655668,0.9040000000000005,0.0001891716749354625,0.9040000000000005,0.0001644315407498192,0.9040000000000005,0.0001451184094062388,0.9040000000000005,0.0001296764547249581,0.9040000000000005,0.0001170806674549825
0.9050000000000005,0.0006545508237428627,0.9050000000000005,0.000435530479602809,0.9050000000000005,0.0003315593212857941,0.9050000000000005,0.0002668766564125573,0.9050000000000005,0.0002221254831990721,0.9050000000000005,0.0001894527425750833,0.9050000000000005,0.0001646822461783675,0.9050000000000005,0.0001453434213390476,0.9050000000000005,0.0001298797550110342,0.9050000000000005,0.0001172655520412423
0.9060000000000005,0.0006550232997521094,0.9060000000000005,0.0004359689392989416,0.9060000000000005,0.0003319536866732861,0.9060000000000005,0.0002672309891940259,0.9060000000000005,0.0002224403898044654,0.9060000000000005,0.0001897324964086482,0.9060000000000005,0.0001649318480410233,0.9060000000000005,0.0001455674926853284,0.9060000000000005,0.0001300822421533926,0.9060000000000005,0.0001174497244114256
0.9070000000000005,0.000655492104761451,0.9070000000000005,0.0004364045476934053,0.9070000000000005,0.0003323456950102654,0.9070000000000005,0.0002675833831639327,0.9070000000000005,0.000222753701057083,0.9070000000000005,0.000190010926433974,0.9070000000000005,0.0001651803371893536,0.9070000000000005,0.0001457906152709641,0.9070000000000005,0.0001302839089056482,0.9070000000000005,0.0001176331781440692
0.9080000000000005,0.0006559572558934254,0.9080000000000005,0.0004368373079163836,0.9080000000000005,0.0003327353410345536,0.9080000000000005,0.0002679338289608158,0.9080000000000005,0.0002230654064837943,0.9080000000000005,0.000190288022497812,0.9080000000000005,0.0001654277043311276,0.9080000000000005,0.0001460127807893974,0.9080000000000005,0.0001304847479013041,0.9080000000000005,0.0001178159067094374
0.9090000000000005,0.0006564187701760268,0.9090000000000005,0.0004372672230481318,0.9090000000000005,0.000333122619398599,0.9090000000000005,0.0002682823170949159,0.9090000000000005,0.0002233754954620613,0.9090000000000005,0.0001905637742946834,0.9090000000000005,0.0001656739400290309,0.9090000000000005,0.0001462339808002994,0.9090000000000005,0.0001306847516524384,0.9090000000000005,0.0001179979034682609
0.9100000000000005,0.0006568766645426864,0.9100000000000005,0.0004376942961187422,0.9100000000000005,0.0003335075246691632,0.9100000000000005,0.0002686288379475898,0.9100000000000005,0.0002236839572190542,0.9100000000000005,0.0001908381713657694,0.9100000000000005,0.0001659190346994191,0.9100000000000005,0.0001464542067282788,0.9100000000000005,0.0001308839125484191,0.9100000000000005,0.0001181791616704938
0.9110000000000005,0.0006573309558322684,0.9110000000000005,0.000438118530107917,0.9110000000000005,0.0003338900513270367,0.9110000000000005,0.0002689733817707777,0.9110000000000005,0.0002239907808308396,0.9110000000000005,0.0001911112030978623,0.9110000000000005,0.0001661629786111297,0.9110000000000005,0.0001466734498616307,0.9110000000000005,0.0001310822228546526,0.9110000000000005,0.0001183596744540969
0.9120000000000005,0.0006577816607890698,0.9120000000000005,0.0004385399279447564,0.9120000000000005,0.0003342701937667884,0.9120000000000005,0.0002693159386865293,0.9120000000000005,0.000224295955221627,0.9120000000000005,0.0001913828587223831,0.9120000000000005,0.0001664057618843464,0.9120000000000005,0.0001468917013511313,0.9120000000000005,0.0001312796747113663,0.9120000000000005,0.0001185394348438475
0.9130000000000005,0.000658228796062843,0.9130000000000005,0.0004389584925075534,0.9130000000000005,0.000334647946296547,0.9130000000000005,0.0002696564986865858,0.9130000000000005,0.0002245994691630944,0.9130000000000005,0.0001916531273144653,0.9130000000000005,0.000166647374489522,0.9130000000000005,0.0001471089522088783,0.9130000000000005,0.0001314762601324294,0.9130000000000005,0.0001187184357501795
0.9140000000000005,0.0006586723782088292,0.9140000000000005,0.000439374226623605,0.9140000000000005,0.0003350233031378174,0.9140000000000005,0.00026999505163203,0.9140000000000005,0.0002249013112737843,0.9140000000000005,0.0001919219977921145,0.9140000000000005,0.0001668878062463661,0.9140000000000005,0.0001473251933071844,0.9140000000000005,0.0001316719710042141,0.9140000000000005,0.0001188966699680534
0.9150000000000005,0.000659112423687798,0.9150000000000005,0.0004397871330690274,0.9150000000000005,0.0003353962584253301,0.9150000000000005,0.0002703315872529962,0.9150000000000005,0.0002252014700185825,0.9150000000000005,0.0001921894589154431,0.9150000000000005,0.0001671270468228987,0.9150000000000005,0.0001475404153775267,0.9150000000000005,0.0001318667990845009,0.9150000000000005,0.0001190741301758646
0.9160000000000005,0.0006595489488661063,0.9160000000000005,0.0004401972145685893,0.9160000000000005,0.0003357668062069301,0.9160000000000005,0.000270666095148453,0.9160000000000005,0.0002254999337082806,0.9160000000000005,0.0001924554992859872,0.9160000000000005,0.0001673650857345763,0.9160000000000005,0.0001477546090095525,0.9160000000000005,0.0001320607360014325,0.9160000000000005,0.0001192508089343853
0.9170000000000005,0.0006599819700157639,0.9170000000000005,0.0004406044737955527,0.9170000000000005,0.0003361349404435004,0.9170000000000005,0.000270998564786055,0.9170000000000005,0.0002257966904992229,0.9170000000000005,0.0001927201073461118,0.9170000000000005,0.000167601912343493,0.9170000000000005,0.0001479677646501515,0.9170000000000005,0.0001322537732525167,0.9170000000000005,0.0001194266986857512
0.9180000000000005,0.0006604115033145164,0.9180000000000005,0.0004410089133715241,0.9180000000000005,0.0003365006550089266,0.9180000000000005,0.0002713289855020706,0.9180000000000005,0.0002260917283930495,0.9180000000000005,0.0001929832713785033,0.9180000000000005,0.0001678375158576609,0.9180000000000005,0.0001481798726025916,0.9180000000000005,0.0001324459022036858,0.9180000000000005,0.0001196017917524879
0.9190000000000005,0.0006608375648459274,0.9190000000000005,0.0004414105358663214,0.9190000000000005,0.0003368639436901029,0.9190000000000005,0.000271657346501387,0.9190000000000005,0.0002263850352365353,0.9190000000000005,0.0001932449795057634,0.9190000000000005,0.0001680718853303787,0.9190000000000005,0.0001483909230257278,0.9190000000000005,0.0001326371140884117,0.9190000000000005,0.0001197760803365887
0.9200000000000005,0.0006612601705994874,0.9200000000000005,0.0004418093437978466,0.9200000000000005,0.0003372248001869739,0.9200000000000005,0.0002719836368575976,0.9200000000000005,0.0002266765987215286,0.9200000000000005,0.000193505219690098,0.9200000000000005,0.0001683050096596876,0.9200000000000005,0.0001486009059332872,0.9200000000000005,0.0001328274000068863,0.9200000000000005,0.000119949556518638
0.9210000000000005,0.0006616793364707201,0.9210000000000005,0.000442205339631974,0.9210000000000005,0.0003375832181126284,0.9210000000000005,0.0002723078455131723,0.9210000000000005,0.0002269664063849978,0.9210000000000005,0.0001937639797331166,0.9210000000000005,0.0001685368775879213,0.9210000000000005,0.0001488098111932325,0.9210000000000005,0.000133016750925263,0.9210000000000005,0.0001201222122569916
0.9220000000000005,0.0006620950782613051,0.9220000000000005,0.000442598525782448,0.9220000000000005,0.0003379391909934298,0.9220000000000005,0.000272629961279716,0.9220000000000005,0.0002272544456091872,0.9220000000000005,0.0001940212472757404,0.9220000000000005,0.0001687674777013588,0.9220000000000005,0.0001490176285272101,0.9220000000000005,0.0001332051576749731,0.9220000000000005,0.0001202940393870133
0.9230000000000005,0.0006625074116792087,0.9230000000000005,0.0004429889046107943,0.9230000000000005,0.0003382927122691969,0.9230000000000005,0.0002729499728383201,0.9230000000000005,0.0002275407036218914,0.9230000000000005,0.000194277009798228,0.9230000000000005,0.0001689967984299784,0.9230000000000005,0.0001492243475100897,0.9230000000000005,0.000133392610952113,0.9230000000000005,0.0001204650296203712
0.9240000000000005,0.0006629163523388276,0.9240000000000005,0.0004433764784262409,0.9240000000000005,0.0003386437752934291,0.9240000000000005,0.0002732678687400082,0.9240000000000005,0.0002278251674968444,0.9240000000000005,0.0001945312546203223,0.9240000000000005,0.0001692248280473245,0.9240000000000005,0.0001494299575695941,0.9240000000000005,0.0001335791013169111,0.9240000000000005,0.0001206351745444004
